Date,Open,High,Low,Close,Adj Close,Volume,SMA25,SMA50,SMA75
1990-09-10,23997.23046875,25080.900390625,23997.23046875,25080.900390625,25080.900390625,0,25878.570859375,28835.084765625,30032.657265625
1990-09-11,25064.009765625,25064.009765625,24470.7109375,24604.66015625,24604.66015625,0,25756.634453125,28678.8859765625,29923.150442708335
1990-09-12,24600.810546875,25288.060546875,24463.599609375,25216.140625,25216.140625,0,25624.914453125,28534.290390625,29820.348828125
1990-09-13,25253.6796875,25487.80078125,25012.349609375,25075.080078125,25075.080078125,0,25523.2884375,28388.75859375,29712.93921875
1990-09-14,25064.2109375,25064.2109375,24834.240234375,24897.4609375,24897.4609375,0,25426.00484375,28237.8054296875,29606.357083333332
1990-09-17,24888.669921875,24888.669921875,24286.48046875,24365.599609375,24365.599609375,0,25353.571640625,28074.3518359375,29492.226796875
1990-09-18,24331.029296875,24331.029296875,23308.310546875,23884.8203125,23884.8203125,0,25242.06328125,27908.9996484375,29371.736119791665
1990-09-19,23879.380859375,24131.2890625,23726.169921875,23726.169921875,23726.169921875,0,25066.6253125,27737.639453125,29248.705052083333
1990-09-20,23734.0703125,23836.41015625,23432.1796875,23602.98046875,23602.98046875,0,24908.766953125,27558.19265625,29120.844791666666
1990-09-21,23570.08984375,23782.080078125,23049.990234375,23777.830078125,23777.830078125,0,24788.411328125,27380.861875,28997.972005208332
1990-09-25,23762.029296875,23762.029296875,23218.5,23359.3203125,23359.3203125,0,24663.1653125,27187.613671875,28875.560546875
1990-09-26,23371.080078125,23518.4296875,22250.619140625,22250.619140625,22250.619140625,0,24501.276484375,26969.1804296875,28741.271328125
1990-09-27,22232.140625,22311.890625,21531.76953125,21771.91015625,21771.91015625,0,24363.716484375,26743.6564453125,28599.939869791666
1990-09-28,21756.19921875,21756.19921875,20671.009765625,20983.5,20983.5,0,24253.55125,26502.2140234375,28444.145078125
1990-10-01,20986.0703125,21075.5,19781.69921875,20221.859375,20221.859375,0,24095.795234375,26258.2208203125,28279.92453125
1990-10-02,20221.859375,22899.400390625,20221.859375,22898.41015625,22898.41015625,0,24006.06125,26078.2932421875,28153.545989583334
1990-10-03,22898.109375,23462.890625,22578.01953125,22849.390625,22849.390625,0,23891.606484375,25901.2318359375,28030.999453125
1990-10-04,22829.029296875,22829.029296875,22260.099609375,22278.189453125,22278.189453125,0,23786.9425,25712.770234375,27900.205182291666
1990-10-05,22308.4296875,23139.740234375,22308.4296875,22827.650390625,22827.650390625,0,23673.250078125,25541.9282421875,27776.74359375
1990-10-08,22857.58984375,23630.0,22857.58984375,23630.0,23630.0,0,23579.3153125,25397.2586328125,27669.215989583332
1990-10-09,23643.05078125,23971.439453125,23361.69921875,23495.109375,23495.109375,0,23502.3025,25258.3018359375,27567.494921875
1990-10-11,23479.689453125,23479.689453125,22521.19921875,22585.630859375,22585.630859375,0,23409.422109375,25089.30125,27447.679739583335
1990-10-12,22557.169921875,22557.169921875,22131.830078125,22390.16015625,22390.16015625,0,23341.894921875,24920.3446484375,27315.378541666665
1990-10-15,22404.08984375,23109.19921875,22404.08984375,23109.19921875,23109.19921875,0,23313.786484375,24777.6250390625,27195.418671875
1990-10-16,23143.41015625,23819.48046875,23143.41015625,23606.099609375,23606.099609375,0,23299.54765625,24659.4318359375,27084.296796875
1990-10-17,23615.400390625,24053.939453125,23551.4609375,23859.359375,23859.359375,0,23250.686015625,24564.6284375,26973.618515625
1990-10-18,23857.98046875,24367.080078125,23763.359375,24367.080078125,24367.080078125,0,23241.1828125,24498.9086328125,26866.318255208334
1990-10-19,24363.919921875,25003.169921875,24363.919921875,24481.490234375,24481.490234375,0,23211.796796875,24418.355625,26760.125859375
1990-10-22,24489.509765625,25232.380859375,24489.509765625,25070.859375,25070.859375,0,23211.62796875,24367.458203125,26663.048385416667
1990-10-23,25099.0703125,25432.900390625,25083.529296875,25298.30078125,25298.30078125,0,23227.6615625,24326.833203125,26567.757473958332
1990-10-24,25271.279296875,25271.279296875,24677.259765625,24876.880859375,24876.880859375,0,23248.1128125,24300.8422265625,26465.605494791667
1990-10-25,24907.560546875,25485.849609375,24907.560546875,25352.630859375,25352.630859375,0,23306.825234375,24274.4442578125,26374.941510416666
1990-10-26,25323.26953125,25323.26953125,24866.080078125,25005.640625,25005.640625,0,23358.0040625,24212.3146875,26277.760989583334
1990-10-29,25004.359375,25393.25,25004.259765625,25329.310546875,25329.310546875,0,23427.057265625,24167.912109375,26181.147526041666
1990-10-30,25328.51953125,25328.51953125,24885.1796875,25242.400390625,25242.400390625,0,23485.640078125,24137.025703125,26082.454609375
1990-10-31,25253.490234375,25444.919921875,25144.7109375,25194.099609375,25194.099609375,0,23559.03125,24111.09828125,25978.086197916666
1990-11-01,25159.94921875,25159.94921875,24204.689453125,24295.16015625,24295.16015625,0,23640.812890625,24071.0446875,25859.724583333333
1990-11-02,24244.279296875,24385.029296875,23671.98046875,24194.990234375,24194.990234375,0,23737.73609375,24050.7262890625,25741.682994791667
1990-11-05,24232.009765625,24575.369140625,24232.009765625,24385.330078125,24385.330078125,0,23873.809296875,24063.6802734375,25626.079114583332
1990-11-06,24416.41015625,24645.25,23867.66015625,23965.75,23965.75,0,24023.564921875,24059.680078125,25513.335520833334
1990-11-07,23938.33984375,23938.33984375,23401.4609375,23500.25,23500.25,0,24047.638515625,24026.8498828125,25401.408333333333
1990-11-08,23444.029296875,23444.029296875,22833.7109375,22969.810546875,22969.810546875,0,24052.4553125,23972.0308984375,25284.972994791668
1990-11-09,22946.94921875,22946.94921875,22482.0390625,22931.80078125,22931.80078125,0,24078.599765625,23932.7711328125,25168.046744791667
1990-11-13,22938.73046875,23974.0703125,22938.73046875,23973.669921875,23973.669921875,0,24124.440546875,23898.8453125,25069.43234375
1990-11-14,23940.810546875,24045.830078125,23629.51953125,23937.439453125,23937.439453125,0,24136.738125,23858.02671875,24977.085130208332
1990-11-15,23931.009765625,23959.7109375,23453.23046875,23487.48046875,23487.48046875,0,24136.43296875,23819.367734375,24884.345546875
1990-11-16,23455.41015625,23455.41015625,22874.390625,23171.630859375,23171.630859375,0,24159.87296875,23784.6475390625,24779.491822916665
1990-11-19,23192.619140625,23518.16015625,23176.6796875,23518.16015625,23518.16015625,0,24204.99296875,23773.4439453125,24681.894088541667
1990-11-20,23478.669921875,23478.669921875,23202.810546875,23205.48046875,23205.48046875,0,24208.84421875,23761.3153515625,24588.031432291667
1990-11-21,23158.169921875,23158.169921875,22615.259765625,22816.990234375,22816.990234375,0,24177.27984375,23738.41375,24498.714505208332
1990-11-22,22821.439453125,23400.279296875,22821.439453125,23400.279296875,23400.279296875,0,24158.916640625,23704.801328125,24429.391171875
1990-11-26,23416.779296875,23766.08984375,23416.779296875,23762.859375,23762.859375,0,24134.7478125,23687.9653125,24377.521692708335
1990-11-27,23737.140625,23737.140625,23533.439453125,23623.509765625,23623.509765625,0,24100.42859375,23656.1126953125,24312.379947916666
1990-11-28,23609.51953125,23767.060546875,23046.25,23053.880859375,23053.880859375,0,24019.749453125,23615.6887109375,24251.555286458333
1990-11-29,23030.900390625,23030.900390625,22265.599609375,22712.599609375,22712.599609375,0,23916.32140625,23571.991484375,24189.9959375
1990-11-30,22684.0390625,22684.0390625,21933.990234375,22454.630859375,22454.630859375,0,23819.43140625,23533.772109375,24140.371953125
1990-12-03,22456.869140625,23033.740234375,22456.869140625,22725.990234375,22725.990234375,0,23714.36578125,23510.5955078125,24087.751432291665
1990-12-04,22679.05078125,22679.05078125,21862.41015625,21862.609375,21862.609375,0,23588.64453125,23473.324296875,24004.424635416668
1990-12-05,21901.720703125,22250.640625,21626.640625,22193.720703125,22193.720703125,0,23463.2209375,23445.1391015625,23933.015052083334
1990-12-06,22238.80078125,22609.130859375,22238.80078125,22553.099609375,22553.099609375,0,23355.64890625,23420.6444921875,23876.566770833335
1990-12-07,22592.310546875,23538.240234375,22592.310546875,23522.490234375,23522.490234375,0,23288.78453125,23423.907890625,23836.993697916667
1990-12-10,23564.640625,23862.41015625,23350.869140625,23784.669921875,23784.669921875,0,23268.364921875,23454.58890625,23803.484765625
1990-12-11,23760.01953125,24006.16015625,23433.5,23956.970703125,23956.970703125,0,23258.844140625,23498.2901171875,23786.765572916665
1990-12-12,23956.48046875,24325.83984375,23893.2109375,23999.41015625,23999.41015625,0,23243.40734375,23558.6083203125,23790.255963541666
1990-12-13,24036.279296875,24642.970703125,24036.279296875,24642.970703125,24642.970703125,0,23270.496171875,23647.030546875,23796.618776041665
1990-12-14,24637.490234375,24637.490234375,24173.669921875,24349.5,24349.5,0,23304.466171875,23676.05234375,23786.0553125
1990-12-17,24326.91015625,24326.91015625,24017.109375,24087.91015625,24087.91015625,0,23349.19015625,23700.822734375,23764.417317708332
1990-12-18,24093.880859375,24424.01953125,24093.880859375,24424.01953125,24424.01953125,0,23408.87890625,23743.7393359375,23758.140390625
1990-12-19,24473.2109375,25063.859375,24473.2109375,24876.779296875,24876.779296875,0,23445.00328125,23784.7219140625,23747.564635416667
1990-12-20,24853.41015625,24853.41015625,24515.939453125,24524.939453125,24524.939453125,0,23468.50328125,23802.620703125,23728.185572916667
1990-12-21,24494.619140625,24494.619140625,23963.919921875,24119.599609375,24119.599609375,0,23493.788046875,23815.1105078125,23710.841171875
1990-12-25,24089.9296875,24089.9296875,23767.880859375,23767.880859375,23767.880859375,0,23517.638046875,23838.7555078125,23695.644375
1990-12-26,23784.91015625,23975.630859375,23695.470703125,23887.560546875,23887.560546875,0,23532.4140625,23868.703515625,23693.100651041666
1990-12-27,23938.25,24263.630859375,23865.83984375,23940.69921875,23940.69921875,0,23561.8228125,23885.333515625,23694.817838541665
1990-12-28,23953.51953125,24055.2890625,23770.720703125,23848.7109375,23848.7109375,0,23603.091640625,23890.1857421875,23693.306380208334
1991-01-04,23827.48046875,24109.890625,23796.359375,24069.1796875,24069.1796875,0,23629.84765625,23894.3821484375,23679.816770833335
1991-01-07,24036.990234375,24036.990234375,23735.58984375,23736.5703125,23736.5703125,0,23628.79609375,23881.771953125,23668.242239583335
1991-01-08,23707.69921875,23707.69921875,22859.279296875,22897.83984375,22897.83984375,0,23599.769296875,23850.0989453125,23637.3315625
1991-01-09,22846.759765625,23098.740234375,22662.490234375,22969.26953125,22969.26953125,0,23596.38484375,23808.0671484375,23609.254088541667
1991-01-10,22924.75,23184.75,22711.91015625,23047.359375,23047.359375,0,23609.775234375,23763.0483203125,23584.586067708333
1991-01-11,23077.69921875,23241.01953125,22855.759765625,23241.01953125,23241.01953125,0,23641.23078125,23730.33109375,23569.591666666667
1991-01-14,23197.9609375,23238.869140625,22911.150390625,23213.23046875,23213.23046875,0,23660.720390625,23687.5430859375,23560.637135416666
1991-01-16,23140.23046875,23140.23046875,22382.23046875,22442.69921875,22442.69921875,0,23683.923984375,23636.2842578125,23543.524192708333
1991-01-17,22403.0703125,23446.810546875,22099.51953125,23446.810546875,23446.810546875,0,23734.047578125,23598.6342578125,23541.441927083335
1991-01-18,23479.400390625,24050.30078125,23322.5390625,23808.30078125,23808.30078125,0,23784.255625,23569.952265625,23541.848203125
1991-01-21,23755.259765625,23755.259765625,23352.189453125,23352.189453125,23352.189453125,0,23777.44359375,23533.1140625,23541.753125
1991-01-22,23372.150390625,23497.41015625,23201.6796875,23253.650390625,23253.650390625,0,23756.2028125,23512.2838671875,23555.126875
1991-01-23,23173.2109375,23173.2109375,22951.560546875,23050.099609375,23050.099609375,0,23719.92796875,23489.3860546875,23572.169401041665
1991-01-24,23114.390625,23394.560546875,23114.390625,23269.009765625,23269.009765625,0,23690.711953125,23467.0596484375,23602.642864583333
1991-01-25,23342.990234375,23607.990234375,23342.990234375,23573.25,23573.25,0,23647.923125,23459.2096484375,23647.328072916665
1991-01-28,23574.919921875,23574.919921875,23463.150390625,23569.439453125,23569.439453125,0,23616.720703125,23460.5934375,23656.275130208334
1991-01-29,23562.689453125,23608.5,23422.240234375,23460.119140625,23460.119140625,0,23591.6090625,23470.399609375,23664.418177083335
1991-01-30,23444.16015625,23554.759765625,23405.400390625,23409.609375,23409.609375,0,23551.03265625,23479.95578125,23679.503776041667
1991-01-31,23477.439453125,23654.689453125,23222.369140625,23293.140625,23293.140625,0,23487.687109375,23466.3451953125,23685.7103125
1991-02-01,23270.630859375,23270.630859375,22859.650390625,23156.69921875,23156.69921875,0,23432.9575,23450.730390625,23679.399635416667
1991-02-04,23178.8203125,23294.01953125,23134.6796875,23287.359375,23287.359375,0,23399.667890625,23446.72796875,23676.629635416666
1991-02-05,23367.0390625,23821.869140625,23367.0390625,23821.5703125,23821.5703125,0,23401.81546875,23459.7267578125,23693.108828125
1991-02-06,23877.0703125,24310.849609375,23877.0703125,23952.0390625,23952.0390625,0,23404.394609375,23468.4043359375,23713.933880208333
1991-02-07,24001.169921875,24162.279296875,23926.30078125,24104.4296875,24104.4296875,0,23410.943828125,23486.3833203125,23727.203619791668
1991-02-08,24114.419921875,24384.0703125,24091.609375,24296.080078125,24296.080078125,0,23428.83859375,23515.9651171875,23736.403359375
1991-02-12,24333.0703125,25074.2890625,24333.0703125,24935.009765625,24935.009765625,0,23463.471796875,23546.6597265625,23750.745364583334
1991-02-13,24932.94921875,25225.80078125,24881.470703125,25139.470703125,25139.470703125,0,23519.5878125,23574.191953125,23761.04390625
1991-02-14,25184.990234375,25406.279296875,25184.990234375,25356.369140625,25356.369140625,0,23617.928984375,23608.849140625,23772.708958333333
1991-02-15,25321.91015625,25344.51953125,25010.470703125,25343.740234375,25343.740234375,0,23712.9078125,23654.646328125,23776.347369791667
1991-02-18,25378.390625,26230.009765625,25378.390625,26230.009765625,26230.009765625,0,23840.213828125,23724.99453125,23788.77015625
1991-02-19,26243.91015625,26481.75,26051.779296875,26166.98046875,26166.98046875,0,23957.252265625,23799.2415234375,23805.971484375
1991-02-20,26153.470703125,26340.3203125,25836.060546875,26198.7890625,26198.7890625,0,24076.674609375,23868.6975,23817.25359375
1991-02-21,26137.029296875,26217.189453125,25954.2890625,26024.369140625,26024.369140625,0,24219.94140625,23951.9326953125,23830.836640625
1991-02-22,26059.220703125,26264.560546875,25902.810546875,25902.810546875,25902.810546875,0,24318.18140625,24026.1144921875,23838.483307291666
1991-02-25,25908.189453125,26466.76953125,25852.109375,26462.759765625,26462.759765625,0,24424.359765625,24104.3076953125,23854.754765625
1991-02-26,26499.759765625,26709.80078125,26255.4609375,26282.9609375,26282.9609375,0,24541.590625,24159.517109375,23869.272916666665
1991-02-27,26229.130859375,26229.130859375,25986.689453125,26094.25,26094.25,0,24655.214609375,24205.7087109375,23893.26078125
1991-02-28,26176.759765625,26623.669921875,26176.759765625,26409.220703125,26409.220703125,0,24789.579453125,24254.7537109375,23922.783854166668
1991-03-01,26389.25,26389.25,25856.7109375,25881.5703125,25881.5703125,0,24894.081875,24292.3969140625,23942.733723958332
1991-03-04,25851.91015625,26028.970703125,25812.5703125,25976.01953125,25976.01953125,0,24990.19265625,24319.057890625,23969.537317708335
1991-03-05,25980.51953125,26148.869140625,25896.740234375,25913.48046875,25913.48046875,0,25083.954296875,24350.3375,24001.71372395833
1991-03-06,25981.69921875,26389.939453125,25981.69921875,26382.990234375,26382.990234375,0,25200.869140625,24396.2391015625,24047.222786458333
1991-03-07,26364.689453125,26478.119140625,26244.30078125,26397.9609375,26397.9609375,0,25320.403203125,24435.7179296875,24093.438255208333
1991-03-08,26432.3203125,26607.51953125,26379.470703125,26607.51953125,26607.51953125,0,25452.978359375,24470.332734375,24128.55625
1991-03-11,26630.029296875,26753.83984375,26610.16015625,26669.369140625,26669.369140625,0,25593.48515625,24513.221328125,24164.981979166667
1991-03-12,26643.9296875,26744.5390625,26605.66015625,26727.419921875,26727.419921875,0,25731.087578125,24565.377734375,24208.181171875
1991-03-13,26692.080078125,26692.080078125,26389.060546875,26418.3203125,26418.3203125,0,25834.957578125,24618.3865234375,24251.470364583332
1991-03-14,26478.3203125,26591.470703125,26366.44921875,26542.330078125,26542.330078125,0,25938.56921875,24671.4819140625,24291.792630208332
1991-03-15,26560.630859375,27003.4296875,26521.880859375,26843.099609375,26843.099609375,0,26048.116015625,24729.529921875,24340.29421875
1991-03-18,26916.220703125,27270.330078125,26916.220703125,27146.91015625,27146.91015625,0,26162.14921875,24795.49390625,24398.026484375
1991-03-19,27065.970703125,27193.310546875,26926.890625,27006.66015625,27006.66015625,0,26245.015234375,24854.243515625,24446.1115625
1991-03-20,26903.099609375,26903.099609375,26448.5703125,26449.349609375,26449.349609375,0,26297.410390625,24908.4991015625,24481.931432291665
1991-03-22,26513.75,26782.720703125,26513.75,26613.189453125,26613.189453125,0,26347.683203125,24982.80609375,24521.793828125
1991-03-25,26602.619140625,26802.779296875,26602.619140625,26645.7890625,26645.7890625,0,26399.76515625,25056.336484375,24569.6859375
1991-03-26,26673.640625,26708.060546875,26323.400390625,26339.380859375,26339.380859375,0,26404.14,25122.1769140625,24618.043020833335
1991-03-27,26431.80078125,26609.4296875,26104.650390625,26104.650390625,26104.650390625,0,26401.646796875,25179.44953125,24666.709947916668
1991-03-28,26026.9296875,26316.30078125,25785.970703125,26206.919921875,26206.919921875,0,26401.97203125,25239.3233203125,24713.12234375
1991-03-29,26211.759765625,26339.779296875,26085.41015625,26292.0390625,26292.0390625,0,26412.678828125,25316.3101171875,24772.18140625
1991-04-01,26237.7890625,26237.7890625,25914.2890625,26007.400390625,26007.400390625,0,26416.862421875,25367.5219140625,24823.03046875
1991-04-02,25955.619140625,26274.580078125,25913.599609375,26252.0,26252.0,0,26408.43203125,25416.3958984375,24872.349140625
1991-04-03,26322.7109375,26803.4296875,26322.7109375,26780.060546875,26780.060546875,0,26428.316015625,25484.9533203125,24915.783411458335
1991-04-04,26752.640625,26792.6796875,26608.439453125,26689.810546875,26689.810546875,0,26452.1384375,25553.6765234375,24954.518619791666
1991-04-05,26708.060546875,26787.259765625,26598.189453125,26767.330078125,26767.330078125,0,26466.4628125,25628.0211328125,24991.990078125
1991-04-08,26765.259765625,26825.330078125,26591.48046875,26607.650390625,26607.650390625,0,26495.506015625,25694.7939453125,25026.766614583332
1991-04-09,26559.619140625,26586.740234375,26317.390625,26317.390625,26317.390625,0,26509.160859375,25749.6767578125,25049.092213541666
1991-04-10,26270.5390625,26369.759765625,26190.55078125,26268.859375,26268.859375,0,26523.376015625,25803.66515625,25074.683671875
1991-04-11,26308.41015625,26444.130859375,26211.0703125,26425.189453125,26425.189453125,0,26525.063984375,25862.9665625,25105.847395833334
1991-04-12,26429.140625,26606.669921875,26392.5390625,26582.5,26582.5,0,26532.445546875,25926.424375,25134.627135416667
1991-04-15,26620.080078125,26896.140625,26620.080078125,26695.529296875,26695.529296875,0,26535.9659375,25994.4721484375,25158.877135416667
1991-04-16,26745.830078125,26894.26953125,26615.349609375,26813.30078125,26813.30078125,0,26541.723203125,26067.6041796875,25189.388619791665
1991-04-17,26859.349609375,27092.01953125,26859.349609375,26980.369140625,26980.369140625,0,26551.841171875,26141.464375,25227.532213541668
1991-04-18,26994.76953125,27042.900390625,26699.669921875,26798.900390625,26798.900390625,0,26567.064375,26201.0109765625,25267.945807291668
1991-04-19,26753.130859375,26753.130859375,26516.8203125,26541.970703125,26541.970703125,0,26567.05,26252.809609375,25303.337942708335
1991-04-22,26492.44921875,26492.44921875,26237.009765625,26237.009765625,26237.009765625,0,26542.80640625,26295.4612109375,25333.955416666668
1991-04-23,26188.970703125,26568.890625,26078.310546875,26491.5703125,26491.5703125,0,26516.5928125,26339.371015625,25369.193541666667
1991-04-24,26516.130859375,26585.66015625,26329.220703125,26330.2109375,26330.2109375,0,26489.53484375,26367.2750390625,25399.340625
1991-04-25,26316.109375,26341.849609375,26037.869140625,26038.859375,26038.859375,0,26473.115234375,26385.2628125,25430.0378125
1991-04-26,26100.2109375,26256.0390625,25994.279296875,26123.6796875,26123.6796875,0,26453.53484375,26400.6090234375,25473.049010416667
1991-04-30,26147.349609375,26258.609375,26094.08984375,26111.25,26111.25,0,26432.15328125,26415.95921875,25514.94208333333
1991-05-01,26193.609375,26529.83984375,26193.609375,26489.0,26489.0,0,26438.138046875,26421.1390234375,25560.830625
1991-05-02,26518.490234375,26648.580078125,26414.439453125,26477.859375,26477.859375,0,26453.06640625,26427.3566015625,25603.988489583335
1991-05-07,26500.150390625,26523.619140625,26326.359375,26342.140625,26342.140625,0,26458.475234375,26430.2236328125,25645.707291666666
1991-05-08,26312.650390625,26367.990234375,26178.220703125,26309.7890625,26309.7890625,0,26459.185234375,26435.93203125,25697.268489583334
1991-05-09,26301.310546875,26470.359375,26290.359375,26438.5,26438.5,0,26476.42921875,26446.6458203125,25737.157682291665
1991-05-10,26440.48046875,26449.060546875,26212.640625,26274.2890625,26274.2890625,0,26477.32078125,26442.87640625,25770.037526041666
1991-05-13,26215.009765625,26338.490234375,26092.220703125,26093.19921875,26093.19921875,0,26449.846328125,26439.081171875,25806.584322916668
1991-05-14,26083.5390625,26283.4609375,26030.080078125,26030.080078125,26030.080078125,0,26423.457109375,26437.7977734375,25843.603385416667
1991-05-15,26001.6796875,26001.6796875,25741.689453125,25822.470703125,25822.470703125,0,26385.662734375,26426.0627734375,25880.568333333333
1991-05-16,25762.30078125,25771.380859375,25497.48046875,25520.26953125,25520.26953125,0,26342.1675,26418.8367578125,25910.585130208332
1991-05-17,25582.900390625,25789.130859375,25582.900390625,25701.939453125,25701.939453125,0,26317.549453125,26413.35515625,25938.96765625
1991-05-20,25731.0390625,25738.73046875,25330.69921875,25523.029296875,25523.029296875,0,26287.71625,26405.5461328125,25965.015520833334
1991-05-21,25461.189453125,25556.470703125,25227.640625,25481.2109375,25481.2109375,0,26249.957109375,26387.510546875,25991.963411458335
1991-05-22,25515.0390625,25768.51953125,25398.66015625,25398.66015625,25398.66015625,0,26202.603515625,26367.52453125,26018.484088541667
1991-05-23,25466.3203125,25721.26953125,25350.8203125,25643.650390625,25643.650390625,0,26160.528359375,26348.2471484375,26049.82421875
1991-05-24,25677.880859375,25741.099609375,25451.330078125,25529.140625,25529.140625,0,26109.161953125,26325.442578125,26081.456770833334
1991-05-27,25543.740234375,25638.130859375,25353.490234375,25425.880859375,25425.880859375,0,26046.982421875,26299.411796875,26109.970390625
1991-05-28,25406.25,25517.41015625,25340.9609375,25390.669921875,25390.669921875,0,25990.653203125,26278.8587890625,26130.89171875
1991-05-29,25456.75,25649.76953125,25456.75,25495.41015625,25495.41015625,0,25948.79078125,26257.920390625,26151.47
1991-05-30,25555.76953125,25719.990234375,25555.76953125,25647.400390625,25647.400390625,0,25925.20640625,26234.00640625,26172.042942708333
1991-05-31,25716.740234375,25901.470703125,25716.740234375,25789.619140625,25789.619140625,0,25897.128359375,26206.8605859375,26191.956796875
1991-06-03,25840.91015625,26017.16015625,25745.33984375,25912.609375,25912.609375,0,25880.424296875,26184.9795703125,26204.991458333334
1991-06-04,25817.630859375,25817.630859375,25539.5,25556.859375,25556.859375,0,25861.144296875,26167.129765625,26210.556640625
1991-06-05,25544.830078125,25625.41015625,25271.4296875,25289.5703125,25289.5703125,0,25827.779921875,26140.6573828125,26209.665989583333
1991-06-06,25299.240234375,25299.240234375,24912.119140625,24984.119140625,24984.119140625,0,25782.6946875,26107.423984375,26204.871041666665
1991-06-07,25031.0703125,25212.55078125,25027.3203125,25035.109375,25035.109375,0,25724.5390625,26081.3385546875,26188.939036458334
1991-06-10,25001.080078125,25001.080078125,24598.380859375,24598.380859375,24598.380859375,0,25649.359921875,26051.2131640625,26168.024375
1991-06-11,24571.94921875,24721.26953125,24460.30078125,24662.58984375,24662.58984375,0,25582.177890625,26020.3265625,26147.54171875
1991-06-12,24719.400390625,24876.3203125,24482.689453125,24482.689453125,24482.689453125,0,25509.09390625,25984.1395703125,26126.985989583332
1991-06-13,24454.6796875,24808.169921875,24334.349609375,24808.169921875,24808.169921875,0,25443.880703125,25960.1549609375,26112.39078125
1991-06-14,24824.5390625,25135.810546875,24824.5390625,25093.890625,25093.890625,0,25396.664765625,25936.9927734375,26094.139192708335
1991-06-17,25089.75,25100.310546875,24892.400390625,24943.08984375,24943.08984375,0,25350.660390625,25900.253359375,26076.274244791668
1991-06-18,24885.390625,24885.390625,24649.369140625,24685.470703125,24685.470703125,0,25296.876015625,25860.1665625,26057.490520833333
1991-06-19,24657.4609375,24657.4609375,23894.9609375,23996.75,23996.75,0,25223.8471875,25804.7549609375,26025.324244791667
1991-06-20,23990.240234375,24218.26953125,23885.2890625,24082.259765625,24082.259765625,0,25166.326796875,25754.2471484375,26001.3334375
1991-06-21,24095.1796875,24427.75,24048.4296875,24275.080078125,24275.080078125,0,25109.252421875,25713.4009375,25978.654244791665
1991-06-24,24263.0390625,24263.0390625,23763.390625,23765.4609375,23765.4609375,0,25038.9496875,25663.33296875,25950.013984375
1991-06-25,23695.220703125,23907.419921875,23435.55078125,23907.419921875,23907.419921875,0,24975.998046875,25612.977578125,25917.006380208335
1991-06-26,23932.390625,24122.580078125,23743.580078125,23766.380859375,23766.380859375,0,24910.706875,25556.6551953125,25881.91864583333
1991-06-27,23700.060546875,23834.779296875,23391.140625,23543.029296875,23543.029296875,0,24826.68203125,25493.6051953125,25841.058776041667
1991-06-28,23575.2109375,23716.25,23214.5703125,23290.9609375,23290.9609375,0,24737.15484375,25423.1583984375,25796.013333333332
1991-07-01,23376.529296875,24180.419921875,23376.529296875,24108.759765625,24108.759765625,0,24684.47,25365.7262109375,25761.097864583335
1991-07-02,24136.5,24322.439453125,23995.759765625,23995.759765625,23995.759765625,0,24628.67359375,25309.6633984375,25728.797057291667
1991-07-03,23924.30078125,23924.30078125,23343.560546875,23373.470703125,23373.470703125,0,24543.796015625,25246.2933984375,25686.54559895833
1991-07-04,23292.240234375,23315.0390625,22901.5,23135.609375,23135.609375,0,24443.324375,25184.265390625,25637.112395833334
1991-07-05,23191.080078125,23364.0,22898.33984375,22898.33984375,22898.33984375,0,24327.673203125,25112.40078125,25580.464791666665
1991-07-08,22884.8203125,22970.490234375,22175.2890625,22176.169921875,22176.169921875,0,24178.215625,25029.3199609375,25516.058255208332
1991-07-09,22213.580078125,22668.48046875,21731.150390625,22608.9609375,22608.9609375,0,24060.2996875,24960.7219921875,25464.853072916667
1991-07-10,22651.109375,23179.23046875,22519.740234375,23121.30078125,23121.30078125,0,23973.56890625,24900.6744140625,25418.294557291665
1991-07-11,23089.810546875,23089.810546875,22877.7109375,22937.919921875,22937.919921875,0,23891.7209375,24837.2078125,25368.85630208333
1991-07-12,22963.580078125,23153.279296875,22963.580078125,23137.779296875,23137.779296875,0,23815.827734375,24770.1833984375,25326.16828125
1991-07-15,23193.939453125,23522.80078125,23193.939453125,23459.0390625,23459.0390625,0,23770.2540625,24709.8069921875,25290.893463541666
1991-07-16,23483.119140625,23598.30078125,23374.16015625,23375.150390625,23375.150390625,0,23718.756484375,24650.4671875,25253.136536458333
1991-07-17,23307.640625,23307.640625,23047.369140625,23060.69921875,23060.69921875,0,23661.876875,24585.485390625,25210.052005208334
1991-07-18,23045.099609375,23045.099609375,22659.890625,22908.7109375,22908.7109375,0,23585.898515625,24514.889609375,25168.736145833333
1991-07-19,22922.619140625,23063.759765625,22840.599609375,22866.359375,22866.359375,0,23496.797265625,24446.731015625,25123.594270833335
1991-07-22,22873.9609375,23005.630859375,22705.2890625,22705.2890625,22705.2890625,0,23407.285234375,24378.9728125,25069.263984375
1991-07-23,22688.810546875,22841.7890625,22540.560546875,22758.98046875,22758.98046875,0,23330.225625,24313.5508203125,25016.852916666667
1991-07-24,22779.01953125,23297.470703125,22779.01953125,23297.470703125,23297.470703125,0,23302.254453125,24263.0508203125,24970.588125
1991-07-25,23305.26953125,23441.1796875,23211.7109375,23332.7109375,23332.7109375,0,23272.2725,24219.2996484375,24926.922265625
